leagueId,tier,number
03828b06-eecb-4e7f-80c9-d240a8938fa4,GOLD,196
03845b36-a7b8-487c-b2ec-8f8b9e859dc5,SILVER,160
038b413f-013c-4047-a2ae-dc435ceef4cf,BRONZE,139
038b9429-da84-42f8-9d20-19b380516df9,BRONZE,112
038d8ce1-0d12-479a-b5f5-08fc3516ff6a,SILVER,118
038e34ac-b4ac-4b36-8c93-129afeec8c40,SILVER,191
038e491e-4ab4-45a3-ac81-4e036a2e73fc,GOLD,180
038e666b-0a5c-4821-b8b9-1a9808e9cf3e,BRONZE,119
03915dea-7cef-4e06-9789-08049aaf798a,IRON,33
0391cbfa-633c-4b1e-99f5-d64c018f1b16,GOLD,200
03938ce6-5aa5-4bd6-9c61-f0e6b2bc5d38,GOLD,190
03979813-7232-4b8c-b96f-03286b9ddf89,BRONZE,49
03991edc-41d3-42d5-96f6-dbb0f49629fc,SILVER,73
039997e8-9241-4965-beeb-28372e740819,IRON,30
0399a86e-3734-4f1d-81b9-8799efcbe3f7,SILVER,72
0399f200-2bc1-41cc-a88e-fb1c43298987,BRONZE,127
039a2c96-23d5-4439-b22b-2343d43be19f,SILVER,184
039e6a2d-3777-443c-a7c6-bbd432c2cdc7,BRONZE,126
03a5b78e-ccfb-4704-b04d-4a101e0caef4,SILVER,77
03a86383-7ffe-472c-a984-b542c4d09e92,GOLD,167
03a97904-75de-4bdf-9eec-20de16bc4118,BRONZE,114
03aacce0-600b-43dd-ad0f-b94879a408c8,IRON,61
03ac6da7-64c7-4d67-931b-c5aa5ae10e11,DIAMOND,100
03ada895-12ab-4cfc-9b7e-313e60025426,SILVER,79
03ae4dd7-f46d-49d2-b0ce-70c1bd0e61ea,SILVER,185
03b0060b-8a26-48b3-a2d4-7b849817a4bc,SILVER,186
03b0d225-2d27-4dcb-a7b8-f58a8699849e,SILVER,129
03b32007-8832-4e9a-9304-d33f61158e9b,GOLD,191
03b32976-8f04-4945-a272-81320b56e41c,BRONZE,115
03b3ad83-70c6-4174-9bdb-695b8badc6e7,BRONZE,136
03b78087-162f-493d-8781-c5efe18de1d1,SILVER,192
03b7b6fe-35b7-4d1f-982b-155dbafdd9cd,SILVER,86
03b8476e-f5ed-4296-8384-8ccbfc90d204,BRONZE,133
03b92d14-cfe1-4aa9-ae1d-78adf8583181,GOLD,185
03bac260-9d16-45e3-9a23-7511384adb8b,SILVER,185
03c24192-5df4-437b-9bb0-f520b8398da2,IRON,62
03c3b029-5be3-4ad8-9308-297513b82d9c,BRONZE,132
03c5231e-ceae-4371-8d74-4ef663efe64e,BRONZE,55
03cbc26e-e270-4f52-89be-2b490a85af00,SILVER,197
03ceb48d-8f1c-4a54-bd49-2936e39bc305,IRON,14
03d11dd6-4eae-4cf4-bb15-399f831508f1,IRON,8
03d236d7-dde6-4793-b1b8-2abf06749c2a,BRONZE,45
03dac2f0-01aa-457a-b1af-275948cacdc9,SILVER,157
03dae416-7e94-44a0-80e0-1d869676d3d6,GOLD,142
03dd2fe2-39d5-458a-a7d4-5146addb5bcc,BRONZE,127
03e0ead7-7719-4e1d-ab92-8c23f3fed23c,IRON,45
03e12aad-2920-4b3b-be25-a6631a04ce4a,BRONZE,136
03e15950-f4a5-4109-a8a2-e6d09d706a7c,BRONZE,56
03e48b79-81f3-4fb4-a9af-a57e92646ec1,BRONZE,126
03e511c6-acbe-4edc-966a-afb9abf78dbb,BRONZE,55
03e562ee-392e-4551-b53b-b14834cd5d11,BRONZE,63
03e7ea22-80eb-47a6-94d6-419efef300f9,BRONZE,87
03f046f5-a135-4943-8bdd-7c54e6180eed,BRONZE,136
03f07754-ac42-4ebb-9286-10938fd1e865,IRON,33
03f2320c-ed6e-42b7-88b3-54b0ad8994c2,BRONZE,115
03f4c4e4-5386-4ef1-ba97-5e15ffd7d83c,BRONZE,36
03f77c37-4af4-4994-b19c-ecb107e0f52f,SILVER,75
03fb2580-e990-4519-86a2-63dded3e03b0,SILVER,63
03ff325f-0b4b-4aa6-9919-aebd0928ad03,SILVER,177
040228df-bc30-454d-b76b-444d8d1e52f9,PLATINUM,202
04046bae-d145-4431-90f9-2c7173ce9ea4,SILVER,105
0406337c-72f9-499d-97a4-b6a58cab3302,PLATINUM,141
0406c201-dd5c-4a0c-a31f-47f3f72284be,SILVER,161
04094bb3-18c4-40c0-b8cd-48b32cb75a13,BRONZE,131
0409a67f-4688-43c9-91a4-fd3624bd97d5,GOLD,185
040dbfbe-5dce-4b9d-bad8-8acb2d0eaaa4,BRONZE,94
04129662-e2ca-4f6e-9660-9a0e11f6e037,BRONZE,50
0414fafd-4b57-4d24-92ea-f8cced1f882a,BRONZE,132
041500f2-6cd0-437e-aba8-2a6b74192ea2,IRON,50
0417e773-84f4-4374-9c73-80242200a639,SILVER,165
0418fe42-cee1-4fff-88de-24619f4aacdf,BRONZE,74
041910e1-a45f-415d-8425-6645e79a63cc,BRONZE,144
041c9e1a-0cec-4b75-9aa0-e02dbefc4583,BRONZE,139
041f0724-9a09-4259-a2e8-2ee42ce00a4f,IRON,21
042263b2-ae31-4166-a91b-0e7f07b75cae,IRON,62
04235c64-fbe8-46bc-a397-749e140692cf,SILVER,190
0425b544-16fe-4a43-ba2c-fe38e28f3cb3,BRONZE,121
04291d05-18fc-4e55-a1eb-0517b4be26d0,BRONZE,49
042a0ab3-312c-435b-bd13-e1c64d9dde5a,BRONZE,85
043bc203-fd81-40fd-b5c3-4b7511569022,BRONZE,52
044067e8-0a6a-4a0c-ada6-2053ee6ae60e,BRONZE,39
0440ebf8-67ac-4af3-87bf-1e689b7de82d,IRON,12
04415fdf-522c-4cdf-bfd6-a879aaf2c910,BRONZE,132
04435673-b5dc-402e-b814-3229886c919f,BRONZE,60
044735be-9e42-4b6d-8e53-7ea3c01bff8b,BRONZE,87
04475e7b-192e-4e92-89fc-26a1d94df35c,SILVER,152
044b938b-d44d-439d-b742-5d3dbb4b0ad1,BRONZE,40
044c9c52-4ba1-45b5-aea8-f55093c8351f,SILVER,160
044e0e41-a0d4-4f38-80f5-f7a126e5f284,BRONZE,33
044f2f27-6c4e-4936-bbe9-59ba2ad1fe63,GOLD,195
04520b46-5bfc-4062-a828-ca09322cadb0,IRON,50
0452775e-0613-4007-b80b-70136d9d479a,SILVER,113
0452dfe0-64ed-4182-a1ee-e0a63ee71462,DIAMOND,200
04545abd-936d-463c-96be-fef5625a3b36,GOLD,197
04553a42-000d-4e4c-a3b7-ee7b8a738133,SILVER,168
04564b07-59b1-4073-a404-07c17d6edbe5,GOLD,181
045693be-c713-4dc8-b0d6-2e3433230a66,SILVER,109
0457a62d-750c-4072-8704-1c86ee497c64,GOLD,98
045eabb9-43c0-45c4-a7ed-98b85a22521c,SILVER,125
04621efe-040f-4a84-b761-a0350768e0b8,BRONZE,40
0468ca73-0173-45b8-9648-4a87b253eee7,SILVER,117
04759ded-e1d7-4855-be04-3828a9ef5e80,SILVER,149
0476bad1-bffa-464b-b3c6-31022b1ce7e5,SILVER,189
0476f32d-16ca-473f-82ae-5200f225284a,BRONZE,139
0479c41f-06a7-41b7-864f-07bd71aa2e47,BRONZE,95
047dc229-dc2a-4d3e-a294-af2b3dccfeae,GOLD,123
04829894-ae00-4a8e-8c8b-6f28e4d8a331,GOLD,139
04842151-195e-47b9-ad82-df46a1ad2e48,SILVER,121
0486090b-3180-4eff-bccc-6e4ea9c24d99,SILVER,161
04862724-d235-4dee-8475-9fc70c169f97,GOLD,195
048b3cd4-4885-4e65-af5a-9b10a63c315d,GOLD,206
048f7eb1-9398-4c12-a5ac-0d4a02320aa3,SILVER,109
0491b79f-9df4-4215-afe8-db47bc1e81bb,SILVER,180
04940344-fd12-4aa8-a615-1cdee44269f8,SILVER,189
0494fe4f-361a-4053-8a5a-84235c137738,IRON,10
0495285f-4a82-4923-be19-93045ebe4c82,SILVER,157
04986b79-216d-4fe3-9d43-19a76277f02a,SILVER,189
049875c3-e16a-4f9d-b47b-50d89886e382,PLATINUM,111
049bb4d7-b4e6-4137-9ad2-49e202499a2b,SILVER,188
049ea6a5-395f-4f83-a6f7-cf6f1b72cfed,SILVER,144
049fa51d-4060-4558-9778-a09c00d698ca,BRONZE,75
04a09f34-1436-446d-b780-964ebda5ec86,GOLD,104
04a1ecab-b42a-4a7e-ab5f-d1e0f81ae658,SILVER,152
04a31924-6e93-4c3b-b4a4-fd11b535ed52,SILVER,69
04a578a4-e713-47dd-ad80-1f46d8d2e108,GOLD,179
04a638ce-d47b-4c4d-8124-dbcd6f5a3a4f,SILVER,190
04a881a9-431b-4983-8efe-0400f06e6231,PLATINUM,199
04ac4fd6-9adc-461d-90d3-74c9695059db,BRONZE,99
04ad76f6-420a-40e6-97b0-56b2ea9a8699,IRON,56
04ae67bd-58f4-4863-bc06-f910b615e9bc,SILVER,108
04ae8622-f190-4e86-8114-8cf5f0bb75d1,GOLD,182
04af6b67-f464-43ec-9887-086fd2d0321a,GOLD,127
04b439d3-2cd7-496b-8da5-71d8bec55c02,SILVER,120
04b44038-3d1b-463f-8e4f-b60a39a624e1,IRON,63
04b4a248-8525-4f66-977f-bdd50f3aa377,BRONZE,48
04b53356-9c5f-4d9b-a254-7dc392a2f5e5,GOLD,189
04b63cbe-d2b9-4d06-93e9-4814f20c06da,BRONZE,118
04b6b53c-62ef-4894-99c8-f256bd96f38d,BRONZE,36
04b8a634-5a09-4b6d-8a7a-fdafabc90732,GOLD,200
04bf1963-7c49-470f-a920-46a883b9cc41,GOLD,125
04c0419d-ef6c-4d1f-90c4-d86e8b934941,BRONZE,146
04c25abd-3eb2-4bf1-8739-f6366c6fc33c,BRONZE,113
04c327e0-fc79-475c-bdc6-52adfd1aeb1c,SILVER,190
04c7570b-b883-4690-ab06-1a7670d73b7f,BRONZE,51
04c7cebe-be0f-446b-83b8-f4f867e13b91,BRONZE,48
04cacef4-036b-4783-8f07-f39d9a09b649,BRONZE,137
04cceac0-d73a-463d-b926-ee87d911cc50,BRONZE,30
04cd6212-d722-4123-8fae-69ebee464b55,GOLD,192
04cddfa0-ed52-49d7-a335-516acb10c9cc,SILVER,197
04ce3c73-22b2-4aba-a4b9-0d09961b2de8,GOLD,98
04ce9e9b-d8ba-45a6-88b5-e65ac6a90ef8,BRONZE,144
04d17499-3307-4fa9-b359-e53a1f31001e,BRONZE,145
04d35182-4ed7-4368-9dab-591fca741fe9,GOLD,175
04d86dae-e5a1-489a-ae4d-5b2a76617297,GOLD,105
04d9e63c-b77a-445f-8bc2-b22e008bfdf6,BRONZE,67
04dd7ae0-fe9c-4f72-8aa5-3209ce977858,BRONZE,106
04e24c6a-d02d-4035-90cf-3863b52b2beb,BRONZE,58
04e259ec-5ca1-4bcb-947b-15f850c1be95,GOLD,199
04e84fdb-1d9e-4320-be04-fc4ec08371ec,SILVER,154
04ea251c-64fd-453f-a5ff-a6f769e16e56,GOLD,193
04eb5c9b-7907-4f82-a183-5525d50e6d4a,SILVER,101
04ec816d-85f9-4232-9c5b-6f38bea9a462,BRONZE,132
04ecda40-d445-4ef7-b69e-1bfca546c314,PLATINUM,200
04ef0c7b-7ac3-4892-b9d8-845a0dab2d6e,BRONZE,53
04f18afd-6c65-4900-a21d-666dbe384b58,SILVER,163
04f219c6-5be6-4aff-8af3-4b520185d1d3,GOLD,201
04f4c381-7090-4647-a53a-3444911f9998,SILVER,177
04f70e7e-8b11-4b60-b02f-2df085d16252,GOLD,197
04fbab53-1e77-4a58-b90d-6a95ae4df589,SILVER,199
04fe05fd-5c15-4918-b939-ce2aad273e87,IRON,44
04ffcb19-583e-4645-9333-33a344d1c776,SILVER,94
0504304b-70a1-4bc5-9cad-e9bef447713f,SILVER,152
050659e4-65f4-4c17-bae1-d6e56d37b611,SILVER,95
0509ffe5-1803-4c90-a2f6-723191797ca9,BRONZE,59
050ac827-118e-42fb-8994-3abcc6206dde,BRONZE,34
050c9b00-93be-4d5a-810b-3f395efbf7d2,GOLD,190
050ca611-5a26-484d-a8ab-183008fe5f61,GOLD,183
051839ae-bf6e-4323-a4c6-090cc71159f2,BRONZE,143
0518d9ee-044a-4066-bcb7-7411a2d8a791,SILVER,168
051d0881-9a62-433f-b93f-6379820587ae,SILVER,94
051fc08a-02bf-43c7-8c64-7a53a62c9c16,BRONZE,28
052020c0-0f91-4747-800b-7e354e398513,PLATINUM,203
0523f64c-ece6-4ce1-8666-93c27adcc6ab,BRONZE,128
0528e620-af5f-4cf9-8241-1beac9512bd4,BRONZE,65
0529bc7b-d7a8-4063-b41b-840b822b810d,SILVER,102
052c6c35-8ef6-452e-9777-3dc240495f93,IRON,60
052d2f0b-5065-4cc7-b6f6-1dfa09d5e817,BRONZE,137
05301698-d80a-4ee2-8cdb-d70d978c19f8,SILVER,190
0530e5ab-845f-4ca6-a496-6ae46e62dbc1,BRONZE,41
053123fc-de3c-4547-9305-5260df97cf49,BRONZE,123
05327f39-ff54-4860-9488-ccc58d0d8cb5,SILVER,182
05348bea-c42a-44cd-b957-8f4c53875e84,IRON,23
053524e2-925c-4c4f-8a9a-eaf92bb4451e,PLATINUM,128
0537fd3d-a464-402d-934b-74e721237ac1,SILVER,162
0539343c-92af-455a-8b5d-61d4d2d72af6,BRONZE,120
053b622e-33b1-4085-b620-3165df7c376d,IRON,52
053bfb13-3227-447d-b2b8-d884ce6b2f01,BRONZE,74
053ec8d3-21df-4801-a548-f70c45620df8,BRONZE,147
0542d390-f964-4f01-b504-3706b4a31df6,PLATINUM,198
054328bd-64d1-4cd8-8a93-af5f3b65edcd,IRON,76
054344ad-9e34-4090-819a-a662476d8a2d,PLATINUM,199
0545965c-1e6f-4960-b4b6-489617c16aac,GOLD,197
054622ab-b134-4739-b57f-a85516db9540,BRONZE,54
054a2a32-ab78-48c5-9967-ceeeecdead6b,BRONZE,135
054ae6da-03f6-429b-81c9-c52e80cc1153,SILVER,104
054c8c27-088a-431d-99db-57466aad6b62,SILVER,139
05522ea8-99dd-4daf-aec7-b96a95d26f0a,SILVER,78
05523f80-3038-4c9f-b3e8-35d27d029a1a,BRONZE,120
0556ac49-c332-4f9f-9765-3b557eb9a09e,SILVER,137
055e8689-4fac-4f84-9482-29093522fc9b,GOLD,202
055e9c6a-fbf3-4088-8a58-147010b0bdb0,GOLD,100
05600f5c-ca97-422b-ae1a-2cec3d3ad701,IRON,52
0564ae69-f0de-4365-9a3f-16bf992113b8,GOLD,185
05685d49-93a0-4aa3-bdae-57af4762860d,SILVER,146
056aa126-ffc3-4fcd-a905-56c2cc810913,BRONZE,64
056b66e8-e616-4aa7-92ad-49612160aa35,GOLD,100
056c89fd-4ec6-4a20-aabf-e050346e4b56,GOLD,197
0574b6e4-31f8-4aca-9526-1ccb9bfc1a9a,SILVER,182
0578485b-f245-4a37-85ec-94c5eeafcdca,BRONZE,67
057f5b65-571e-4d29-aab2-94200a39ee30,GOLD,196
05801eb4-9173-4140-a8eb-4b91ef256d8e,GOLD,196
058279e4-8ba4-4b7a-8f42-ad76ddf000ad,IRON,23
05830b96-7454-435f-a37b-15fbec790111,GOLD,125
058786c6-83a3-4258-a7f8-cb7d373f2003,SILVER,116
0588815e-2d39-4873-9660-41e801b6fc6a,GOLD,195
0588d857-8dc6-4953-9012-d157de4c15a0,BRONZE,52
0589e0d0-fa83-413a-b10b-b060a988e636,BRONZE,78
0589e239-f979-48e6-9c6e-eeb7f4b0468f,BRONZE,114
058e1c4d-bd36-4f2f-bd43-71fd149f120a,BRONZE,97
059506da-dcbd-4945-8a81-b26136a98997,SILVER,179
0595cd1b-9713-431d-b696-9374c392ce78,IRON,43
05975799-aaab-4539-b08e-66ff75609405,BRONZE,150
0598d333-f1bd-4b77-a681-fada4622626d,BRONZE,34
05996fd9-76b0-414e-aea2-473c8e96f017,SILVER,124
0599bbe3-b33a-408f-a362-de72ebe659e2,DIAMOND,200
059a226c-c8f0-4aa8-91e7-bb8ca0816b65,GOLD,183
059cae2d-e6e4-4a55-b2f1-b716ee46f297,PLATINUM,133
059dfa12-9948-460a-8035-cc820de52e4e,BRONZE,16
05a03c01-0b27-4718-ac63-2b9a20456436,GOLD,202
05a20f4d-e73c-44cb-ac93-8949d8cae31d,SILVER,185
05a221da-7c1d-4b95-a224-67667656048a,BRONZE,73
05a22a85-6ddf-4e7b-b41b-09f41611f45d,BRONZE,77
05a555af-abb8-4bd0-ae2b-9a34999c23cb,SILVER,185
05a65dd7-edc9-4aca-9989-6a684c55483a,GOLD,191
05a91d8b-c8d0-43e3-9835-27d0e4f5a281,GOLD,192
05a96521-2b9d-4d3a-9419-c638ca9af32a,BRONZE,71
05a990da-7c6b-43b7-a735-674fe232e39f,GOLD,192
05ac02c5-9c9a-47f8-9f6f-977faec89e3c,GOLD,199
05ad5094-2068-4fea-b372-9ce33b34202b,BRONZE,55
05b08e8b-81f0-4a3c-87aa-83ab6b02f3bc,BRONZE,86
05b338e0-7556-4bb4-9bd6-ba302247779a,BRONZE,18
05b8692b-9606-4139-b76d-f50c8af68530,IRON,20
05b8e684-9cfe-45db-ac8b-d65ef250014b,BRONZE,49
05b9bf59-e660-4d3c-abf0-ce4b388b9702,SILVER,95
05bfa34a-bb47-492c-b2f4-cd7e79e9cada,IRON,78
05c1918b-d599-413f-bde7-f6017d98f659,BRONZE,73
05c37d4a-80c6-46b3-853a-9ddf629b78ba,GOLD,197
05c478ef-da36-49aa-b633-08f3d968e333,GOLD,195
05c53b89-0c5f-4145-81f4-7db1dff0728b,SILVER,191
05c79edf-04eb-4bb1-8939-b6a5a074eedc,SILVER,34
05c7a160-7960-4810-9b82-349ad9413025,BRONZE,47
05cbc7cf-bb22-4eef-a88a-214c924e5f88,GOLD,205
05ce767f-aa9c-4840-8a9d-60ee94b2e8ef,SILVER,190
05d672e6-2d61-4a56-9545-0c54a356aff1,SILVER,142
05d8f8f6-bc0a-4205-a480-44933959ba50,GOLD,196
05d9b138-ab5e-4b09-9e4e-3bde4dbf3579,GOLD,181
05dc0dac-1a3d-4b5f-bca4-d3ef6fd1900e,GOLD,191
05dc8213-df08-4e47-97aa-e315bb00982e,BRONZE,65
05dd8a0a-1f68-45a9-ace5-e8880521599c,SILVER,178
05e3cd78-8857-4718-97b3-3a8709de4e00,IRON,22
05e3ebf9-a294-4cc3-844f-d562bd44abca,SILVER,192
05e5c325-11de-4803-a5e3-25769ef6c5c6,GOLD,176
05ea4f80-b544-41da-b34a-6b7e479b82d7,BRONZE,49
05ebb5a8-18b4-4737-8404-a851fe5d2eb3,SILVER,68
05ee5e0e-5677-49a0-812a-551e8c16bccb,SILVER,168
05f5e575-74cf-4aef-9f64-b58585fe6778,IRON,68
05fbf9a4-d67c-44a3-91b4-7dfbd5c880c5,IRON,17
05fd3d60-5cae-4ec6-8fcb-0ba5eaef6b4a,GOLD,121
05fe8f34-6914-4668-91db-03373b883249,SILVER,181
0602775f-f33d-423d-b0c8-b47f13b444d9,SILVER,78
0605973f-4940-4891-8168-77c392932571,SILVER,76
0606e250-2f08-4ef2-a905-919e9fa44590,IRON,30
06188bb5-8768-48c9-a88b-92eb6e154b62,DIAMOND,103
061ef834-ceb8-42f1-8f7b-ed7e13e28a97,GOLD,198
06238c22-ab0c-4d5e-b54e-876e741960ea,SILVER,161
06282b59-6062-443a-a1c4-8e0d08b5e1f1,SILVER,101
06286623-f101-450e-822e-3a0f09f7908c,SILVER,172
0628d194-7d6d-4bfb-9bb2-1ec59e9ce05a,BRONZE,124
062b07e9-7e8b-451e-98fe-ffd26150946f,SILVER,185
062cb257-5ed1-49db-8039-c794886a83e3,SILVER,189
062ea22e-0cbd-446c-b993-4d99e5d65e66,SILVER,161
062f5c58-0a0c-4df0-83df-18a2324b4450,SILVER,192
062fe569-158f-4826-af0d-7c5e0916cd62,GOLD,186
0632cfdc-ad3d-418c-a2de-e63fe86552de,IRON,40
0633275f-fa32-45d8-bd33-8f338065898f,GOLD,195
06334bb9-dd59-4f25-9070-b0a9f9932cff,BRONZE,120
0636afae-c692-45d3-9358-beff8ac52560,SILVER,155
063a85a5-4eb1-4f36-95bc-cf59f5b2165b,PLATINUM,177
063a9cce-5e5b-4fab-9602-0a22c40170de,BRONZE,62
063f6143-053f-4f41-be83-4ac0f44e8666,BRONZE,33
0641773b-3a33-4fc9-aed9-b9537481ff04,BRONZE,44
0641f448-530f-4684-9ad4-038b0ad23586,IRON,12
0647b3d3-28d7-4632-a173-4996d047cf08,SILVER,163
06494acb-3076-4cc7-8af4-68dd5bc60e98,GOLD,197
064c93bf-8007-46b4-927c-c2d661f1d263,SILVER,136
064e1c27-12bc-4935-a151-3cedce19b3b1,SILVER,191
064ee34b-6cc9-4399-b2bd-b565e79e1afa,SILVER,147
064fd72e-d290-47fb-af26-4f5b0319f467,IRON,15
06524e7b-23ee-447e-89b7-03304ff7644e,SILVER,159
06553544-5fde-42d3-a070-c4e5c4571299,BRONZE,55
0656819d-7aa4-4bb3-b800-fee9ff91eb5a,SILVER,83
065f8ff7-efac-4d8f-abdc-d2149448fc00,IRON,15
065f96c6-0b02-4514-992b-41dc380108ed,SILVER,85
066451e0-7b0c-43a4-bf59-a9df2dee1e95,GOLD,198
0664c9b9-7e81-44a5-a0a2-3d61cf2c338c,SILVER,107
0666fbf7-2f8b-480a-837c-bd3a62f1e15b,SILVER,115
06681caa-fe31-42b1-b991-cf173d3cae54,BRONZE,106
06696ccb-f86e-4366-9678-fda20539c79f,GOLD,100
066e7d9e-ddb6-4f9a-8821-d3cf4bd48c82,IRON,19
06729a1e-4c83-4ef8-b9e0-8cf692e64d90,SILVER,189
067883a7-5f80-425b-9627-fe7ef5ac209a,IRON,73
067d328f-fc79-461e-9e2d-2a5b0a015391,BRONZE,66
067ede4b-7561-4e67-a031-35e20aac5c9a,BRONZE,136
0681f2c7-550f-4504-b811-7b5ae6f52354,BRONZE,80
06823fa8-6a27-4b8b-9995-5da085ae459a,BRONZE,78
0683d020-467c-44db-af73-b9d6b9d70766,IRON,34
068630d3-114f-4a45-b742-b36735635f79,SILVER,133
0688a475-c38a-4a07-9f4c-796597ecf627,SILVER,177
0688af92-b7e4-43a3-add9-407fc9095b26,PLATINUM,207
068947a8-2fdb-4d78-aa2a-00d74aba2050,BRONZE,70
068bb588-b63e-4bd1-8642-d1013e8dad52,BRONZE,31
068bc853-19a6-4f7a-8e1f-175f9adaf35d,BRONZE,42
068d849b-79d2-469d-b031-3127e5104e89,IRON,39
06902269-7288-4a04-b7ad-0db9cad93aa7,SILVER,160
06904e70-d9dc-472e-b52c-f458df38abc9,BRONZE,19
0691071f-b19b-4c9c-a05c-3f63d7842f21,BRONZE,124
06953dff-1c25-4da1-93f9-2df4de3e3f09,GOLD,189
06975a73-1673-412c-a96f-50d9c21681e5,BRONZE,125
069c7568-1970-4db9-8449-f71e759a5f13,IRON,9
069f8a4e-64a6-4354-b959-511fcb332111,IRON,20
06a3d3dc-84bd-4d86-aef3-df791a935235,GOLD,196
06a5b3c2-e634-44a5-9800-ac369da9f1d7,SILVER,81
06a6163e-a06e-4fee-a628-a17672ca7c91,GOLD,98
06a6dbe8-616c-4620-9ff2-9a7c9187eded,SILVER,190
06a806e2-7413-457c-905f-b0d6d3a965a5,IRON,39
06a95008-04db-43d4-84f8-ef53a7c070a4,BRONZE,135
06b2a3ea-9512-4b48-9a1c-3117127367a5,BRONZE,143
06b2f3c2-c745-4eef-a3c5-4b4b73efd932,SILVER,73
06b41679-a8ec-4263-a2ac-4e91adf9b70b,BRONZE,157
06b58883-8857-4050-a84a-9fdca9570b80,IRON,14
06bc15eb-7933-457c-bce9-327d20a2c9ed,SILVER,189
06bdb54c-45bf-4cf6-8d57-a4eca3407993,DIAMOND,199
06bf01df-59ac-4ea1-a00d-b28db398e2cd,SILVER,95
06c00955-83c6-4abc-adec-848fc9b88ce9,BRONZE,90
06c19e7e-5a41-437b-b634-78ae3789d704,GOLD,199
06c21c41-d731-4771-935f-0ad31689e9f5,BRONZE,126
06c2f652-c6a6-400e-98bb-827388f26a85,SILVER,188
06c31596-564b-4d65-aec5-3699191328cf,PLATINUM,161
06c35b4e-4e07-448c-b606-abd616ebf9aa,SILVER,187
06c6aeec-6add-48de-b8bd-c89d3efbbf1b,GOLD,195
06c7d5dc-4a60-4103-a8e0-5bd45ec3ca24,IRON,23
06ceea35-a3a1-4d52-9eb6-8d54e69bdd02,BRONZE,32
06d026e7-8649-4364-841e-44297166a67d,IRON,11
06d12351-9d81-476a-8d8f-0743e2bf0e7d,SILVER,120
06d39ef7-84d9-4826-ac60-94ea73b142a6,SILVER,193
06d5139d-97f6-4102-a791-f5b4381e43f6,GOLD,176
06d7fec6-c619-440a-be1b-abc53fc26f42,IRON,24
06d930b6-534a-4bc1-a35c-ee451fda0fa2,SILVER,120
06d93b4e-506a-4bb8-83b0-c2baac6b66fc,BRONZE,27
06d96256-e5ac-4ab4-8f2b-e94e7f7740f3,GOLD,200
06db3607-1856-4642-9db1-dca334830aa4,BRONZE,40
06dc3c04-0c38-4875-b106-32a622c73c30,GOLD,91
06dcbf6a-7b40-4b01-8d6d-adb7a28252a3,SILVER,148
06dcc194-92cd-4d18-819b-fab33044ca74,BRONZE,49
06dd0988-f5e2-41a3-bc67-e9230e54373f,BRONZE,51
06de76f5-c52c-41aa-8130-481e2113fd95,BRONZE,71
06de7a6d-9832-4003-a940-1d84dd865834,BRONZE,46
06e18271-eb27-40f4-bfd5-0c2d60a52b6a,SILVER,61
06e2920c-ac11-4f03-9429-aa9e4d2d5aea,PLATINUM,199
06e69292-34ff-45d1-bb89-848f28d4bed7,SILVER,191
06e88f59-22ed-4b1f-85e2-2a9c92264fd5,PLATINUM,206
06ea620d-06e5-47c2-b2e3-d3186cebcc33,BRONZE,69
06ee6ffb-311c-433b-bcf7-fcdef5f6b006,GOLD,198
06f40b1f-e3a2-4895-9c05-cef902475d0c,BRONZE,129
06f87ea7-6185-4420-8cec-c1c7313477e2,BRONZE,61
06fb0f0e-9253-4759-9c33-a525b8c2e277,SILVER,196
06fd1a4c-58b2-4d5b-83c5-0e999e3f4169,SILVER,190
06fe11e4-28ea-41ee-9d16-a937bc91953e,SILVER,78
06fe4598-0f45-49e7-aeaa-826e943d223b,SILVER,156
06feb732-1bc5-4f81-bf41-b749f3003883,PLATINUM,200
06ffd04e-80e0-4cbc-bf6c-017773abe65d,BRONZE,52
070165f4-2ef2-4246-98b1-d184935f6f49,SILVER,164
070811d7-d8d6-4622-a375-28a4dd487ed6,GOLD,237
0708b4c3-fd45-4038-80fd-b61e7092e49c,GOLD,184
070b1316-f090-44d2-bfdc-3e92fc6a2ec2,GOLD,97
070cb113-2c86-4521-b37e-868775177db1,SILVER,191
070cbf26-c579-4ce7-a35e-a51212299357,BRONZE,36
07108ad6-d2a7-4d1a-ad75-55bef070fdde,BRONZE,135
0710d752-9a52-4c7f-8166-d4803fbbf2e1,GOLD,198
0711273b-e001-4620-949a-817af541d821,SILVER,189
07165fd1-6269-49d0-b0d1-ace0627db5a4,SILVER,194
07254175-4c86-4368-803a-0d5b58ad3077,BRONZE,36
0731ca72-a9fa-450a-9ede-a57d9f24cb5f,BRONZE,145
07358852-691f-414f-9a84-05a187f63e27,GOLD,200
0736cbda-05f8-4210-9c3e-0c96f96b333e,BRONZE,123
0738346a-708a-4dda-a67a-b669fb18696e,BRONZE,81
0738c2e7-a7c4-4dfb-9fe5-d19d2d7b44e9,BRONZE,36
0739c91b-a3d5-4c39-89a5-1b1b521a5122,BRONZE,55
073d676f-1e2a-4934-8c0f-977b3a7d9e71,BRONZE,49
073df37b-8751-4378-9465-3e32bece1814,IRON,66
073e6e4f-4daf-4264-a094-65e394d3816f,BRONZE,115
073f6faf-5f16-401e-a72d-372fc5d980e2,PLATINUM,171
0740427d-ad83-4cc3-898e-45fbdcf35d99,GOLD,193
